date,symbol,net,net_pct
2026-07-03,SAT.BK,126700.0,13.56615293026762
2026-07-03,SAUCE.BK,-43.0,-0.1249890997878092
2026-07-03,SAV.BK,242300.0,29.139442393980175
2026-07-03,SAWAD.BK,3698601.0,14.707495058500117
2026-07-03,SC.BK,1308700.0,12.161335113315914
2026-07-03,SCAP.BK,3230300.0,24.135576443384505
2026-07-03,SCB.BK,672852.0,3.44840504885794
2026-07-03,SCC.BK,342140.0,9.874820045878922
2026-07-03,SCCC.BK,1700.0,2.3794860310173003
2026-07-03,SCG.BK,600.0,0.9896907216494844
2026-07-03,SCGD.BK,-38400.0,-3.3523152363600492
2026-07-03,SCGP.BK,593400.0,9.6291261105584
2026-07-03,SCM.BK,-4700.0,-11.928934010152284
2026-07-03,SCN.BK,-100.0,-0.099403578528827
2026-07-03,SCP.BK,-700.0,-0.1130125928317726
2026-07-03,SEAFCO.BK,104440.0,14.476201036786517
2026-07-03,SEAOIL.BK,-6300.0,-2.335833540345036
2026-07-03,SECURE.BK,-99.0,-0.069137457836626
2026-07-03,SFLEX.BK,48600.0,7.376657281413404
2026-07-03,SGC.BK,15439300.0,26.2316469538682
2026-07-03,SGF.BK,-1800.0,-1.3270910900578758
2026-07-03,SGP.BK,-3900.0,-2.3550155793338323
2026-07-03,SHR.BK,381200.0,8.164454210947907
2026-07-03,SICT.BK,-23900.0,-2.3514248749268254
2026-07-03,SIMAT.BK,-24600.0,-9.724934574119024
2026-07-03,SINGER.BK,2543371.0,20.353735209882583
2026-07-03,SIRI.BK,-6602290.0,-12.04855533363488
2026-07-03,SIS.BK,60300.0,2.2685410910666883
2026-07-03,SISB.BK,830400.0,7.039790244091841
2026-07-03,SITHAI.BK,-300.0,-0.016790731516203
2026-07-03,SJWD.BK,933200.0,17.00948718182398
2026-07-03,SKE.BK,-2200.0,-0.5064083677077195
2026-07-03,SKR.BK,-58300.0,-5.101951518333771
2026-07-03,SKY.BK,-93500.0,-3.706906223994665
2026-07-03,SLP.BK,2300.0,1.1698880976602235
2026-07-03,SMD100.BK,1600.0,0.2437411834243808
2026-07-03,SMIT.BK,-2600.0,-1.5568862275449102
2026-07-03,SMO.BK,-180900.0,-20.31899359766371
2026-07-03,SMPC.BK,6000.0,0.7659900421294523
2026-07-03,SMT.BK,-4500.0,-0.4916055619160818
2026-07-03,SNC.BK,-6800.0,-0.66176055556745
2026-07-03,SNNP.BK,114400.0,14.8533812865573
2026-07-03,SO.BK,100.0,0.3382263410674423
2026-07-03,SOLAR.BK,-600.0,-0.0892923580623558
2026-07-03,SPA.BK,-25200.0,-1.649703740703232
2026-07-03,SPACK.BK,2500.0,0.6927126627874758
2026-07-03,SPALI.BK,-64700.0,-2.414142171705582
2026-07-03,SPCG.BK,52300.0,3.4016813281516773
2026-07-03,SPG.BK,-100.0,-4.761904761904762
2026-07-03,SPRC.BK,-115100.0,-0.6852818428473098
2026-07-03,SPVI.BK,74000.0,12.346111558796688
2026-07-03,SQ.BK,1800.0,2.1869077124945324
2026-07-03,SRICHA.BK,5700.0,1.809816827486355
2026-07-03,SSF.BK,2000.0,6.64451827242525
2026-07-03,SSP.BK,64320.0,11.536785161455802
2026-07-03,STA.BK,310100.0,5.766509725615669
2026-07-03,STANLY.BK,-10500.0,-11.762333646995565
2026-07-03,STARM.BK,-1000.0,-2.4154589371980677
2026-07-03,STECH.BK,-500.0,-0.727802037845706
2026-07-03,STECON.BK,3264700.0,18.69717455436358
2026-07-03,STELLA.BK,-4200.0,-0.1602380679867231
2026-07-03,STGT.BK,75400.0,1.9795455708980547
2026-07-03,STPI.BK,-618800.0,-16.70115034975793
2026-07-03,STX.BK,1300.0,0.6109022556390977
2026-07-03,SUC.BK,9600.0,14.62745695566052
2026-07-03,SUN.BK,-200.0,-0.0341712114377878
2026-07-03,SUPER.BK,-27500.0,-0.1939951106177756
2026-07-03,SUSCO.BK,47600.0,3.5661628088177117
2026-07-03,SVOA.BK,10400.0,2.4216852600866683
2026-07-03,SVT.BK,200.0,0.0302617184722068
2026-07-03,SWC.BK,30.0,0.37359900373599
2026-07-03,SYNEX.BK,875900.0,27.5129822074967
2026-07-03,SYNTEC.BK,-25500.0,-2.7345815178750477
2026-07-03,TACC.BK,535200.0,25.86419365283409
2026-07-03,TAE.BK,321500.0,25.87410617638656
2026-07-03,TAKUNI.BK,29100.0,1.272630742035562
2026-07-03,TASCO.BK,452800.0,8.064711472835743
2026-07-03,TC.BK,200.0,0.2754441536978377
2026-07-03,TCAP.BK,695341.0,14.474838726330931
2026-07-03,TCC.BK,-70100.0,-7.662190315253771
2026-07-03,TEAM.BK,-31800.0,-2.6029303429647213
2026-07-03,TEAMG.BK,236600.0,7.054286701596219
2026-07-03,TEGH.BK,2500.0,0.4866710531950928
2026-07-03,TFG.BK,5896000.0,25.531139502908367
2026-07-03,TFM.BK,57700.0,27.428517101228817
2026-07-03,TFMAMA.BK,0.0,0.0
2026-07-03,TGE.BK,-13400.0,-3.3668341708542715
2026-07-03,THAI.BK,11577300.0,20.397069578896435
2026-07-03,THANI.BK,7174100.0,27.081753366202943
2026-07-03,THCOM.BK,42600.0,0.4636051964265834
2026-07-03,THG.BK,113400.0,4.382507072299773
2026-07-03,THRE.BK,150000.0,11.66679629773664
2026-07-03,THREL.BK,-4900.0,-1.969619622234996
2026-07-03,TIDLOR.BK,2862200.0,19.009906776936788
2026-07-03,TIGER.BK,-100.0,-0.0036670333700036
2026-07-03,TIPH.BK,-201099.0,-27.6165090142052
2026-07-03,TISCO.BK,1512698.0,26.02974384406155
2026-07-03,TITLE.BK,-248300.0,-26.045463652260025
2026-07-03,TKN.BK,350000.0,32.56731897455748
2026-07-03,TKS.BK,-15998.0,-9.141557573298744
2026-07-03,TL.BK,-200.0,-0.0026918259072361
